system:index,0_mined,0_mined_1,1_mined,1_neighbors,2_mined,2_neighbors,3_mined,3_neighbors,4_mined,4_neighbors,altitude,classification,clay,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_ponds,distance_rivers,distance_vec,distance_villages,landform,latitude,longitude,offset,sand,scale,slope,year,.geo
2_1008,0,0,0,0,0,0,0,0,0,0,528,0.04831279987827097,39,6203.681106055098,11448.985764475221,12000.88238943287,6203.681106055098,17266.552643462248,36703.65237722433,670.8697203188001,8150.44590253541,12201.306955241133,21,-13119,-70498,0.0,36,0.0,17.454712,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.49865630641357,-13.119426124662384]}"
2_1009,0,0,0,0,0,0,0,0,0,0,241,0.0522223622363975,34,26490.577544637214,18675.350764359824,45914.20587654149,38369.18457788588,0.0,10598.894058977923,200.07709451608898,26490.577544637214,45399.428223271716,21,-13028,-69318,0.0,33,0.0,1.3909631,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.31739542864979,-13.02864538122578]}"
2_1010,0,0,0,0,0,0,0,0,0,0,202,0.3809439459668441,35,2203.1402481741825,0.0,4189.730320229453,7454.784815179108,4062.3898927386326,15959.348871625369,2052.6378036870024,2203.1402481741825,7979.360886452622,21,-12669,-69197,0.0,33,0.0,1.0420783,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.19731346874288,-12.668771833135235]}"
2_1011,0,0,0,0,0,0,0,0,0,0,200,0.19379121495262716,33,10458.710346375168,141.4760911779796,26112.20961004162,19427.60893314911,0.0,728.292754280516,141.4760911779796,10458.710346375168,29457.618871757946,31,-12840,-69300,0.0,39,0.0,7.5798154,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.3002923508404,-12.839855230734031]}"
2_1012,0,0,0,0,0,0,0,0,0,0,414,0.07822371302221987,39,9350.41388664494,4459.571712221401,9350.41388664494,25808.053894875928,0.0,7736.492639518772,0.0,22896.101811809753,13113.001354400443,31,-13014,-70769,0.0,33,0.0,16.062366,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.77015306792279,-13.01357615789207]}"
2_1013,0,0,0,0,0,0,0,0,0,0,240,0.39723269517849097,39,2829.5027721315278,0.0,26419.322088930894,11483.476955959239,6502.471942071097,1924.2699254766076,600.2281792681013,2829.5027721315278,25245.28611552437,21,-12787,-69369,0.0,34,0.0,2.7802885,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.36878059030111,-12.787953501936546]}"
2_1014,0,0,0,0,0,0,0,0,0,0,259,0.152744008221553,38,1825.5483018915338,20839.440459148387,20018.38752486581,6564.599334004752,24447.72114000512,18700.952796921745,1530.309027844744,1825.5483018915338,8550.884603475428,34,-12413,-69200,0.0,38,0.0,1.3272235,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.20043139029264,-12.413486179711237]}"
2_1015,0,0,0,0,0,0,0,0,0,0,407,0.11389177448260851,38,20747.026040198998,0.0,22041.609238290122,38026.81907180413,5639.701950877064,7060.743832678191,1399.9172143492092,20747.026040198998,20940.585835659538,21,-12881,-70775,0.0,39,0.0,2.50474,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.77584850426543,-12.880666574618061]}"
2_1016,0,0,0,0,0,0,0,0,0,0,282,0.07082938850663044,38,24597.50002203444,22386.042366614154,24597.50002203444,56439.388355832394,31708.843701262485,4780.906269302858,100.0154577896587,24704.627902535478,22503.700258148518,31,-12403,-70295,0.0,31,0.0,2.749634,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.29577970670131,-12.403683671877765]}"
2_1017,0,0,0,0,0,0,0,0,0,0,197,0.5067156676460044,34,3651.115307982959,0.0,11805.137187414293,10129.754383648542,1345.8997854305032,2500.9985798645257,200.07988638916206,3651.115307982959,12744.39773051955,24,-12606,-69070,0.0,38,0.0,2.114061,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.07020557936755,-12.606710606335906]}"
2_1018,0,0,0,0,0,0,0,0,0,0,356,0.03210818023675102,36,33108.035888563936,4214.913406861848,34271.739920347914,58929.52906421761,0.0,11262.674368794473,3687.3502935712518,33108.035888563936,36999.362981741826,41,-12734,-70900,0.0,36,0.0,1.3280746,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90078434960463,-12.734453222228142]}"
2_1019,0,0,0,0,0,0,0,0,0,0,323,0.029582253731056756,38,34704.17860322318,2399.7310396167313,34704.17860322318,82275.71038075104,0.0,15982.263272195141,921.8511252205057,45620.31840749867,14616.843206461015,34,-12434,-70871,0.0,35,0.0,0.92740995,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87153543098407,-12.433947232548169]}"
2_1020,0,0,0,0,0,0,0,0,0,0,696,0.08736205984231936,36,5001.0279817277,13240.164980134192,11526.122156552628,5544.397643081652,14682.384716119805,32330.50786250443,141.42215034914085,5001.0279817277,11161.155808404978,11,-13216,-70647,0.0,36,0.0,7.1746964,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.64788513097122,-13.216409130864372]}"
2_1021,0,0,0,0,0,0,0,0,0,0,240,0.06318178563816894,38,17895.355542709956,9184.454544143462,40786.22521136502,29105.751921602623,0.0,8673.36488327555,500.1903934378388,17895.355542709956,36030.516360159025,24,-12956,-69364,0.0,34,0.0,1.3286752,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.36487759009195,-12.95615201607263]}"
2_1022,0,0,0,0,0,0,0,0,0,0,232,0.23817623038375596,37,2641.106834738042,15938.893321448011,14705.40079358601,12124.964561803881,24581.328184467577,10627.236896884344,5663.4829444874285,2641.106834738042,7213.918837913274,21,-12482,-69256,0.0,39,0.0,2.750255,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.25652959115533,-12.482617940141099]}"
2_1023,0,0,0,0,0,0,0,0,0,0,216,0.22858800408578187,37,761.8789440525477,100.03960641447216,6055.49579540148,10970.199282147934,0.0,15736.773842243334,100.03960641447216,761.8789440525477,10732.249722152052,41,-12692,-69167,0.0,34,0.0,6.3087487,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.16749057608834,-12.692936824224073]}"
2_1024,0,0,0,0,0,0,0,0,0,0,316,0.06709375434909547,37,44332.22565893798,54120.58835946816,65851.2201837407,54083.876776609686,65733.12695095221,32004.809355392194,608.4568082452524,44332.22565893798,31922.636242758836,21,-12349,-69839,0.0,35,0.0,4.7229257,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.84027584658071,-12.349866875168441]}"
2_1025,0,0,0,0,0,0,0,0,0,0,245,0.032567849920358195,33,37894.98781099306,32230.622683958543,59299.90185515698,52235.90043629597,0.0,5318.069467699839,100.0386741621709,37894.98781099306,57889.90089400377,34,-13158,-69303,0.0,38,0.0,1.4701716,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.30372116998707,-13.15887429215314]}"
2_1026,0,0,0,0,0,0,0,0,0,0,246,0.2594519102495784,32,8656.846467942656,7850.303282668945,8656.846467942656,41382.721937377304,18818.85214978192,6577.3944387226065,943.530262601742,10091.011936100922,7633.237860780823,24,-12548,-70334,0.0,37,0.0,1.0571965,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.33432492825843,-12.548602267878112]}"
2_1027,0,0,0,0,0,0,0,0,0,0,226,0.05088241292694061,34,30452.256446374893,26651.956181723323,38106.28056651892,41440.20055990695,0.0,10515.142517534534,300.11975637079024,30452.256446374893,42818.95510642746,34,-12970,-69080,0.0,36,0.0,1.9926234,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.08026413137645,-12.969959240257507]}"
2_1028,0,0,0,0,0,0,0,0,0,0,268,0.19066397036159943,41,8517.971623348594,20938.419608909124,19742.086013663768,16292.76831871443,28811.262636374486,3771.066792424882,1029.9594301400298,8517.971623348594,7703.6143296659375,21,-12476,-69321,0.0,36,0.0,8.055852,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.32167712020438,-12.476037204361539]}"
2_1029,0,0,0,0,0,0,0,0,0,0,235,0.10809756115433801,36,9905.925398615198,5660.85352701312,20176.24641353896,20958.680598959916,0.0,5037.857495844588,1253.4905962170947,9905.925398615198,24539.044648413597,34,-12819,-69198,0.0,38,0.0,0.6642403,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.19881204768299,-12.819062779195782]}"
2_1030,0,0,0,0,0,0,0,0,0,0,300,0.024554376534354664,39,25914.282666328072,35920.14810041384,63470.70028552821,35901.20037492272,47370.175767286666,20091.10448807584,761.8156008940911,25914.282666328072,17760.836363335915,24,-12502,-69772,0.0,34,0.0,2.7195733,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.77284984530132,-12.502520594802679]}"
2_1031,0,0,0,0,0,0,0,0,0,0,1014,0.03610320908830408,32,18685.492858348025,424.3538010169109,26381.514541065848,18685.492858348025,0.0,22387.98674992559,500.10575053557426,22936.487600103195,28989.573579079686,21,-13237,-70139,0.0,37,0.0,20.964705,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.13919493253718,-13.23681116104624]}"
2_1032,0,0,0,0,0,0,0,0,0,0,322,0.0333313026929009,37,32529.32031665697,2441.1573443118123,42060.39835365291,69025.79011879138,0.0,12752.627568940818,399.9748038939453,32529.32031665697,23815.51048780861,24,-12513,-70780,0.0,40,0.0,1.4983013,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.77992376103579,-12.513205315582661]}"
2_1033,0,0,0,0,0,0,0,0,0,0,702,0.2747062066640325,38,1972.224217046502,699.9701604968153,1972.224217046502,16461.679602606386,1529.6406459882578,19863.191095936018,0.0,10937.997959869857,2555.277537175206,42,-13121,-70744,0.0,37,0.0,10.520073,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74463481475736,-13.120859781356197]}"
2_1034,0,0,0,0,0,0,0,0,0,0,234,0.022846285038701106,34,26110.17767411452,21013.525853574123,67758.0929928329,36320.80449696345,0.0,5332.963438385477,1456.5469895655615,26110.17767411452,48204.61430626757,31,-13148,-69521,0.0,38,0.0,2.721487,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.52155361618377,-13.147944846149697]}"
2_1035,0,0,0,0,0,0,0,0,0,0,203,0.08179096102562787,33,19864.67024546185,14225.737591542924,28737.945704324233,31135.577130385544,0.0,12645.065882773702,200.07990591261282,19864.67024546185,32083.048428794526,31,-12746,-68934,0.0,37,0.0,0.6641429,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.93371729866556,-12.746967503172664]}"
2_1036,0,0,0,0,0,0,0,0,0,0,266,0.21170338276490439,36,707.3863576464951,24630.254378408623,25310.003134780865,2880.374404476081,26396.982339573256,19313.849923163747,1932.0843987837172,707.3863576464951,9936.70126182713,21,-12363,-69180,0.0,46,0.0,3.3516748,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.18107668213243,-12.364395811061303]}"
2_1037,0,0,0,0,0,0,0,0,0,0,635,0.1538511274939256,40,500.01413554237394,13364.88305746251,17308.579912203902,500.01413554237394,15567.07106337565,33583.831969053,1005.0159742006281,3201.6526303504083,16120.319249023256,31,-13187,-70599,0.0,30,0.0,15.807567,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.59925847738458,-13.18743021231315]}"
2_1038,0,0,0,0,0,0,0,0,0,0,594,0.17343365113655757,42,2002.461185592542,13551.500541589885,6013.206681442939,11200.238050056334,14360.791288152439,28900.154373759815,223.60263783872836,2002.461185592542,7106.202997728244,34,-13235,-70697,0.0,33,0.0,0.47638828,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.69756023703111,-13.235337223788584]}"
2_1039,0,0,0,0,0,0,0,0,0,0,241,0.06763704366491256,32,39553.98610515305,33063.89209541234,57883.227242592286,52958.40904272818,0.0,1789.5510086331713,1747.1050231494562,39553.98610515305,59274.825208885646,41,-13152,-69271,0.0,38,0.0,1.7028692,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.27187989508832,-13.152670637761085]}"
2_1040,0,0,0,0,0,0,0,0,0,0,230,0.09848378921523113,36,5142.0930096149805,2281.2621403786543,13914.548309037244,16790.330161949336,0.0,9261.128969254032,1825.5580102610063,5142.0930096149805,17487.546338897235,24,-12693,-69059,0.0,36,0.0,1.042099,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.05917689231305,-12.693796907755862]}"
2_1041,0,0,0,0,0,0,0,0,0,0,275,0.06580352105667518,37,19818.409181672163,32853.73129256021,43315.86802588559,32999.76514251181,49696.64497604441,20152.886916139025,985.2361986790273,19818.409181672163,29613.235104847965,31,-12424,-69550,0.0,36,0.0,9.747169,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.55043200940376,-12.424395453569874]}"
2_1042,0,0,0,0,0,0,0,0,0,0,314,0.03318157973937487,36,12828.092289544165,4438.467554068141,26104.785008758747,49288.632444717994,0.0,20197.27408561011,399.9999414062457,12828.092289544165,17758.938808485025,31,-12645,-70655,0.0,37,0.0,3.3978944,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.65628803808329,-12.644706868433897]}"
2_1043,0,0,0,0,0,0,0,0,0,0,286,0.06569070670636454,37,44897.54964125617,1676.201507617931,46450.64440999194,79337.69117799608,0.0,5961.173727298278,943.3396096531857,44897.54964125617,9126.317376009682,21,-12380,-70777,0.0,33,0.0,1.6992174,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.77708937797651,-12.380620135006257]}"
2_1044,0,0,0,0,0,0,0,0,0,0,265,0.08464118643663056,37,33610.661591366734,17467.871557519535,45633.17387183569,33924.00510688836,0.0,1749.7631402206985,1780.9354612639675,33610.661591366734,35665.869984482364,31,-13219,-69935,0.0,39,0.0,3.9160738,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.93562852198353,-13.219464713573574]}"
2_1045,0,0,0,0,0,0,0,0,0,0,192,0.34734994292581534,28,1020.208805986549,8716.667859355002,8860.152371758697,1020.208805986549,12875.619036430408,13987.325178231955,3861.5844093313076,1868.8959017563186,5869.185435956222,41,-12521,-69145,0.0,33,0.0,4.828663,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.14556506467686,-12.521223946985751]}"
2_1046,0,0,0,0,0,0,0,0,0,0,219,0.2255621084239698,38,8972.84591331979,24990.01059357112,23862.48597363227,19645.534692506903,33300.80280362938,7352.659859252254,141.4758081683049,8972.84591331979,4753.671365499709,31,-12427,-69321,0.0,38,0.0,3.7349324,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.32134095158445,-12.427205617706734]}"
2_1047,0,0,0,0,0,0,0,0,0,0,219,0.09589064568301987,35,27839.17647623579,26293.970000528105,34076.657288072005,38571.8772621627,0.0,11262.390027470163,721.3987471182287,27839.17647623579,38705.27042335349,24,-12907,-69022,0.0,38,0.0,3.3182387,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.02216970881997,-12.90757563607525]}"
2_1048,0,0,0,0,0,0,0,0,0,0,259,0.029996502379184352,38,27219.39381392716,34260.32540096602,69755.98638940032,50602.069989639036,0.0,4001.500109333998,141.47439311143907,27219.39381392716,60200.720633615674,31,-13234,-69415,0.0,39,0.0,4.7754006,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.41540557948208,-13.233588714323675]}"
2_1049,0,0,0,0,0,0,0,0,0,0,348,0.04117376162721425,41,29234.774332754976,8107.5081684307825,36012.15368134145,29234.774332754976,0.0,12684.146110701231,100.02411330368042,29718.441690764063,34729.115397824775,31,-13209,-70045,0.0,31,0.0,12.65967,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.04577578570519,-13.20981593928585]}"
2_1050,0,0,0,0,0,0,0,0,0,0,1406,0.09100186124310716,38,12248.036866574208,6151.50564608919,13487.655015183098,12248.036866574208,11037.259457095415,22276.49568307297,632.3805161352617,18100.33887129905,16190.052781277363,21,-13240,-70889,0.0,38,0.0,28.044626,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.88969302631892,-13.240766380111095]}"
2_1051,0,0,0,0,0,0,0,0,0,0,299,0.05523824136097121,38,28871.255627945586,40003.60475490576,40529.466678518205,54063.022090362,50791.8717721368,12346.22939766809,141.45355217128696,28871.255627945586,21415.619328349974,31,-12390,-70086,0.0,33,0.0,13.520444,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.08627795428266,-12.38995586329364]}"
2_1052,0,0,0,0,0,0,0,0,0,0,241,0.06424519149252639,39,21270.611482026932,10603.145828799907,37491.11843196062,30173.36754495477,0.0,8009.336484861551,200.0771628491118,21270.611482026932,39388.404992169315,24,-12948,-69313,0.0,38,0.0,1.5006293,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.3142513908375,-12.948622187571203]}"
2_1053,0,0,0,0,0,0,0,0,0,0,457,0.09114154514790643,39,6536.322134271593,6041.063955210001,6536.322134271593,28473.264456479057,0.0,8392.812097404763,399.9696082204247,23791.048302585103,13388.904224178272,31,-13018,-70808,0.0,34,0.0,11.152598,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.80862956617071,-13.01873392378268]}"
2_1054,0,0,0,0,0,0,0,0,0,0,1041,0.24607963731007473,34,4651.72869748441,0.0,4651.72869748441,15646.850557700103,99.99671869616523,18587.827323109876,316.21738962302504,12557.055848954005,5420.154235582231,21,-13103,-70725,0.0,36,0.0,17.66067,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7254208997541,-13.103092183064973]}"
2_1055,0,0,0,0,0,0,0,0,0,0,322,0.05016562999394718,39,24616.719057745464,6326.031906930284,32297.784971638823,24618.95425352404,0.0,11147.556014643273,2916.1566202098525,24616.719057745464,26249.030703049008,24,-13132,-70070,0.0,35,0.0,0.92740995,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.07090963926674,-13.132681196671124]}"
2_1056,0,0,0,0,0,0,0,0,0,0,236,0.016574659474168127,35,58245.2844798669,52812.220258504676,65770.43044100085,69171.57343541674,0.0,11793.270550833482,538.7319493785847,58245.2844798669,70483.85020032959,24,-13202,-68981,0.0,35,0.0,2.3174627,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.98121884032172,-13.201372519189462]}"
2_1057,0,0,0,0,0,0,0,0,0,0,291,0.03520800821526964,37,35111.60522289069,45412.140194779546,60651.23875956956,45392.195499680885,55902.03323672583,22306.78265159781,0.0,35111.60522289069,20896.572250498706,31,-12449,-69851,0.0,34,0.0,9.229923,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.85163394974462,-12.448843834561808]}"
2_1058,0,0,0,0,0,0,0,0,0,0,822,0.20805944580207306,38,1746.2141932732827,0.0,1746.2141932732827,29135.11823427855,707.0214605675877,19331.83375767985,721.0232447926003,23160.322335844015,14609.191813423708,41,-13088,-70891,0.0,35,0.0,7.7920113,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.89239314416558,-13.0878208439576]}"
2_1059,0,0,0,0,0,0,0,0,0,0,234,0.06721586441960602,36,27216.177911265506,37596.19465503208,50776.23796131323,37728.380731190366,54108.38320452583,24326.481905415985,0.0,27216.177911265506,35032.35017953495,41,-12401,-69616,0.0,36,0.0,5.8596187,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.61579292698937,-12.40146733515397]}"
2_1060,0,0,0,0,0,0,0,0,0,0,453,0.1585463764489081,41,3669.0138706746698,15717.522528024107,21735.417049179385,3669.0138706746698,22990.982815025138,34049.276103736425,141.43009122221835,5301.270728598061,22880.442838318035,31,-13237,-70526,0.0,34,0.0,1.9144679,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.52650077781266,-13.236959412926627]}"
2_1061,0,0,0,0,0,0,0,0,0,0,290,0.052890651457848235,39,21289.860593411926,36097.20794995406,36065.182106851906,43941.1737970005,47318.5831253868,4570.51351481018,700.1607969613569,21289.860593411926,12281.256861480271,31,-12481,-70079,0.0,31,0.0,4.99882,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.08031009889747,-12.481661821343973]}"
2_1062,0,0,0,0,0,0,0,0,0,0,400,0.07786357019021678,39,23789.480122524747,2815.675743160956,23789.480122524747,49508.493269147766,0.0,1117.8950993384844,316.1884821589806,34244.97890681384,34847.49970070485,21,-12837,-70896,0.0,31,0.0,10.387295,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.89686224055224,-12.838061014777495]}"
