system:index,altitude,classification,clay,cluster,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_ponds,distance_rivers,distance_vec,distance_villages,landform,latitude,longitude,mined,sand,slope,type,.geo
1828,190,0.3984417988613655,36,9,1029.9537516164257,15237.326855045803,20103.64630401154,12718.597163393748,27061.51409141628,5645.722263187136,1789.5332841274565,1029.9537516164257,18067.031345483185,31,-12557,-69376,1,35,1.4698026,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.37604268069803,-12.55676497183799]}"
1829,203,0.68467477609391,33,8,2861.0709181752422,8598.937737640637,42795.458844689805,8591.370042264794,24487.537902320397,4926.152389864128,728.265783734079,2861.0709181752422,4419.690702554874,21,-12677,-69585,1,36,8.111745,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.5861963062518,-12.677558233086948]}"
1830,199,0.5010052298403818,27,8,2103.145375551373,7940.775146221656,32546.44738152235,8102.332814149885,24663.59437679366,2122.093013928849,400.14569612205,2103.145375551373,13029.720228890721,31,-12644,-69495,1,48,15.287542,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.49587936718937,-12.644284245808231]}"
1831,213,0.7282438750516598,33,8,3758.9349118965865,12304.583601942308,49025.31559510065,12291.564596998525,25908.795401112704,3813.1181706831157,200.06791815531045,3758.9349118965865,7303.1641446319345,21,-12678,-69644,1,34,1.0420862,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.64421711848966,-12.67832822356682]}"
1832,219,0.7163781553459829,32,8,3786.7788080650994,12949.260797970946,49770.21720943378,12941.9174269328,26215.73184282078,3060.4463254462576,360.6770583634167,3786.7788080650994,8129.8634984192495,21,-12675,-69651,1,35,1.0420839,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.65157763427618,-12.675597564260825]}"
1833,247,0.525752846179771,34,7,5414.023316055895,23809.983042402448,22953.635402893902,34225.21733104732,34770.39616628701,447.30248347035814,2214.0343351243164,5414.023316055895,3400.675782450269,21,-12596,-70174,1,33,2.9954376,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.17427066805988,-12.596952599972564]}"
1834,214,0.4362401924095848,34,8,2864.604582496946,6864.708517147005,33435.03931334261,7011.82612529205,23462.73192688047,3101.126270015158,1029.9370676314404,2864.604582496946,11629.196621038844,24,-12656,-69502,1,37,2.3751142,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.50234992016163,-12.656931825435858]}"
1835,211,0.5588202574920891,32,9,3982.6452752751998,10312.946532378004,34376.650166926076,10444.081261577654,26891.869607128414,1020.1726186655864,1965.3986147455557,3982.6452752751998,12859.607916708983,31,-12628,-69513,1,37,0.663984,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.51426337077615,-12.627972666411326]}"
1836,188,0.44911089342902155,28,9,608.5088860921629,15032.72275639723,16864.08636128211,10471.572247283506,23865.359813571846,2421.669492087277,3813.2815287594653,608.5088860921629,15358.39574001892,31,-12568,-69348,1,43,1.3909631,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.34844252962641,-12.568557962264425]}"
1837,261,0.734460403410711,35,6,3585.000337097918,0.0,6490.554758587185,39313.71086606487,3178.3251457995725,7819.245249040883,100.00866661663628,3585.000337097918,6466.625653218778,31,-12608,-70465,1,39,0.92740995,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.46520323294692,-12.608173365773464]}"
1838,216,0.5809894619510253,35,8,2309.515231914549,6707.649757226819,34405.03971311663,6803.197750601482,23226.503492525113,2209.8720922402954,922.2882786554931,2309.515231914549,10605.72548975611,24,-12661,-69510,1,39,1.9141951,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.51064676710506,-12.661437356178386]}"
1839,213,0.42042390250343,34,9,583.3150899304981,10286.387224569618,21631.290407810422,9179.51632819133,26303.07083918699,7378.417110905292,3207.453066808812,583.3150899304981,21386.55625566123,21,-12598,-69397,1,43,1.9000502,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.39727880791678,-12.598331280690902]}"
1840,197,0.49277778446956017,32,9,1879.5379785190062,15560.286572325416,22508.485338455037,14172.91155939077,29353.52651051515,7908.675594447097,1389.7683193415053,1879.5379785190062,19266.027222332075,41,-12550,-69397,1,36,6.637655,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.39720516107703,-12.550404496584827]}"
1841,219,0.5601539868636041,36,8,1360.6372928791263,6170.691525377621,35765.50870960507,6352.879486694277,22667.381591934587,1421.7793120274944,100.03604330908685,1360.6372928791263,9047.59512138274,21,-12670,-69521,1,36,3.1699338,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.52171580218045,-12.670458497472762]}"
1842,672,0.5933633871625243,42,1,1910.411492404843,5923.415179000414,1910.411492404843,15407.42256820759,7825.886344070715,26138.45082560365,99.99550771159673,5047.545025183034,1612.379113685736,31,-13179,-70749,1,29,17.983679,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74989253069181,-13.179531141014452]}"
1843,185,0.4786138530223833,33,9,1304.339002857386,16998.848225229114,17647.890157847127,12563.862415861115,25229.674569189105,4207.556308112525,4467.130061278159,1304.339002857386,15080.577268201225,31,-12549,-69349,1,40,1.6999922,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.34933625552952,-12.548662494805127]}"
1844,189,0.5306924373375893,36,10,1772.619072164124,5715.999557164084,45935.96495054284,5662.351786139749,20559.98671874571,8080.548693467542,223.68434791017455,1772.619072164124,1789.4747832813964,41,-12724,-69604,1,36,0.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.60472609322939,-12.724537548629904]}"
1845,202,0.6518343688985526,35,8,200.07139350741775,7426.934705852745,38072.75035417391,7650.605565288607,23891.783281928227,565.8873562821492,1703.546530403558,200.07139350741775,7435.687725632713,41,-12667,-69543,1,40,1.6845187,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.54381206497993,-12.667701472957825]}"
1846,566,0.6480493242227956,37,1,3324.0279087405297,5269.524916230442,3324.0279087405297,14057.204729623416,6300.554547611018,24861.277058342755,0.0,5943.678927923529,3453.8521631141707,31,-13165,-70735,1,39,6.014896,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73595466397518,-13.165163732969926]}"
1847,209,0.767251808883554,31,13,5687.925112203153,12661.415862399632,43672.256278031506,12709.14212059202,28632.4982281525,5948.495613388312,1000.3477910831812,5687.925112203153,8362.93146518649,31,-12642,-69599,1,36,2.549245,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.59900707473268,-12.642263927760418]}"
1848,217,0.769769156949577,29,13,6076.617370059544,12663.324233377602,47099.98619475273,12597.962148417844,27640.061649413852,5854.354213475294,1360.612861323322,6076.617370059544,7326.441601689646,21,-12663,-69628,1,38,3.6704955,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.62852366040293,-12.662993625964486]}"
1849,235,0.5542475516816815,34,7,8418.53094178393,10240.705837909501,9101.391109491433,33756.75213312366,20907.022951588355,1272.9867768301347,141.4429752033483,8418.53094178393,640.4103077751696,41,-12611,-70301,1,35,1.0420297,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.30137405077942,-12.611733783338025]}"
1850,197,0.5561355418100166,31,9,1700.6735579708559,13305.26960059552,12832.006970030303,2502.990519171517,17160.804877366987,18688.408009085808,3494.2337433441685,1700.6735579708559,8108.765157705117,21,-12478,-69164,1,36,2.3734686,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.16426854232743,-12.478304024705507]}"
1851,251,0.5165731829786152,36,7,10348.078652193952,10413.60396922841,10425.124508164983,38969.01567887581,21666.64473273629,5367.38352807958,1414.429752033483,10348.078652193952,4817.374146967931,24,-12563,-70300,1,34,3.3541996,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.30113255724437,-12.563818323740936]}"
1852,214,0.4057352666859503,33,8,985.2432173152093,2913.1008017660492,34668.745782770835,3068.6856208241866,19423.534517797285,4687.850514394897,2248.036072139552,985.2432173152093,9511.342086227894,34,-12695,-69504,1,37,0.4753568,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.50518915787656,-12.695809717261769]}"
1853,204,0.37831166491963103,32,8,100.0367754643886,6856.716457611335,29893.59310114912,6991.8478412613895,23740.773415296422,3361.2952007757085,949.0321807389489,100.0367754643886,15132.360363857339,21,-12646,-69470,1,35,9.82503,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.47102025522635,-12.646137872385195]}"
1854,213,0.5836136156624034,34,8,2790.190424939107,12041.019278638942,53832.34818338784,11992.721772911307,23584.92882407574,728.2524935322483,985.2124983942232,2790.190424939107,10426.988891279552,21,-12702,-69684,1,34,0.46373534,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.68480302687252,-12.702641105082561]}"
1855,219,0.7333566460944505,30,8,3802.5943928074867,13428.375383836228,50745.065971117685,13428.375383836228,26357.48840453349,2119.674867047347,1304.279116474643,3802.5943928074867,9024.12126511063,24,-12674,-69661,1,39,1.7005801,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.66078445413174,-12.674670606015198]}"
1856,215,0.8103333919117319,33,8,3891.0583888888364,11236.82313859424,48039.10244967033,11181.025908484917,25318.325057182832,4905.754650053694,565.8786033682491,3891.0583888888364,6062.597666336369,21,-12683,-69634,1,34,6.2241144,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.63410033491276,-12.68377800453509]}"
1857,210,0.358504307132409,34,9,2248.060203316267,8573.499927442665,24716.518515545366,8573.499927442665,25821.46385954153,6938.007845995402,2474.7877607862656,2248.060203316267,21145.54245099603,21,-12614,-69425,1,32,0.9503461,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.42584662277625,-12.614564284957577]}"
1858,236,0.6650932218617573,38,7,8767.768271286848,10509.240530566272,9947.390816424551,36420.186414256845,21641.27440632107,3701.923251732638,282.8864337061783,8767.768271286848,2302.5287516866647,42,-12586,-70296,1,32,2.7802885,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.29664425177421,-12.586442313025387]}"
